  67.500, 252.000,  15.000,  24.000, 0.803937, 1.1077E+01, 8.7860E+00, 7.2083E+00, 5.1107E+00, 3.8447E+00, 3.0212E+00, 2.4530E+00, 2.0440E+00, 1.3529E+00, 8.5140E-01, 6.0837E-01, 3.7697E-01, 2.6726E-01, 2.0638E-01, 1.6886E-01, 1.4459E-01, 1.0695E-01, 8.3312E-02, 7.2433E-02, 5.9696E-02, 5.1051E-02, 4.3967E-02, 3.7758E-02, 3.2027E-02, 1.8684E-02, 7.5395E-03, 3.0306E-03, 5.1171E-04, 1.0510E-04, 5.8705E+01, 3.6229E+01, 2.7673E+01, 1.6094E+01, 9.9983E+00, 6.7954E+00, 4.7529E+00, 3.5203E+00, 1.4917E+00, 6.7531E-01, 3.4817E-01, 1.5372E-01, 7.7844E-02, 4.7516E-02, 2.9499E-02, 1.9904E-02, 7.7703E-03, 2.8294E-03, 1.6771E-03, 9.7919E-04, 7.6841E-04, 6.5567E-04, 5.8925E-04, 5.5799E-04, 3.5806E-04, 1.3712E-04, 5.8123E-05, 9.3850E-06, 1.4457E-06
  67.500, 276.000,  15.000,  24.000, 0.803937, 1.0551E+00, 9.1507E-01, 8.1023E-01, 6.5616E-01, 5.5080E-01, 4.7549E-01, 4.1827E-01, 3.7181E-01, 2.7991E-01, 1.9891E-01, 1.5215E-01, 9.9854E-02, 7.1875E-02, 5.5248E-02, 4.4684E-02, 3.7755E-02, 2.6910E-02, 2.0055E-02, 1.6905E-02, 1.3345E-02, 1.1059E-02, 9.2653E-03, 7.7457E-03, 6.3801E-03, 3.3603E-03, 1.1089E-03, 3.5619E-04, 3.6365E-05, 4.0910E-06, 3.4125E+00, 2.3285E+00, 1.9004E+00, 1.2662E+00, 8.8239E-01, 6.4496E-01, 5.0895E-01, 4.2479E-01, 2.2169E-01, 1.1957E-01, 7.3422E-02, 3.7535E-02, 2.0841E-02, 1.3262E-02, 8.3858E-03, 5.7112E-03, 2.2497E-03, 8.2195E-04, 4.8396E-04, 2.6465E-04, 1.9886E-04, 1.6238E-04, 1.4257E-04, 1.3100E-04, 7.8004E-05, 2.5230E-05, 8.5898E-06, 9.2058E-07, 7.7673E-08
  67.500, 300.000,  15.000,  24.000, 0.803937, 2.1657E-04, 2.1071E-04, 2.0620E-04, 1.9986E-04, 1.9482E-04, 1.9007E-04, 1.8565E-04, 1.8134E-04, 1.7177E-04, 1.6411E-04, 1.5982E-04, 1.5380E-04, 1.4873E-04, 1.4355E-04, 1.3855E-04, 1.3373E-04, 1.2100E-04, 1.0445E-04, 9.1860E-05, 7.6750E-05, 6.7658E-05, 5.9919E-05, 5.2771E-05, 4.6738E-05, 3.0549E-05, 1.2214E-05, 4.2545E-06, 6.5525E-07, 0.0000E+00, 1.3316E-04, 1.0450E-04, 7.8196E-05, 5.2080E-05, 4.8903E-05, 4.6279E-05, 4.2411E-05, 4.3778E-05, 2.3323E-05, 1.0051E-05, 7.3780E-06, 4.9725E-06, 5.1656E-06, 5.1918E-06, 4.8173E-06, 4.8216E-06, 3.7711E-06, 2.9394E-06, 2.1718E-06, 1.0571E-06, 7.8735E-07, 7.6150E-07, 6.7263E-07, 5.4205E-07, 5.3749E-07, 2.5098E-07, 9.8144E-08, 1.0077E-08, 0.0000E+00
  67.500, 324.000,  15.000,  24.000, 0.803937, 1.2336E-03, 1.2125E-03, 1.1950E-03, 1.1661E-03, 1.1420E-03, 1.1205E-03, 1.1028E-03, 1.0884E-03, 1.0558E-03, 1.0212E-03, 9.9699E-04, 9.6050E-04, 9.3205E-04, 9.0774E-04, 8.8407E-04, 8.5744E-04, 7.7669E-04, 6.6328E-04, 5.7268E-04, 4.5641E-04, 3.8750E-04, 3.3359E-04, 2.8749E-04, 2.4973E-04, 1.5916E-04, 6.8595E-05, 2.6177E-05, 2.8342E-06, 2.6540E-07, 4.7698E-04, 3.7668E-04, 3.2750E-04, 2.5804E-04, 2.2720E-04, 2.0302E-04, 1.5514E-04, 1.3374E-04, 8.9126E-05, 5.4505E-05, 4.3287E-05, 3.1158E-05, 2.6129E-05, 2.2697E-05, 2.4610E-05, 2.8655E-05, 2.5434E-05, 2.0447E-05, 1.6165E-05, 8.4360E-06, 5.6617E-06, 5.1484E-06, 4.1383E-06, 3.4522E-06, 2.6663E-06, 1.2336E-06, 5.7663E-07, 7.7774E-08, 5.4621E-09
  67.500, 348.000,  15.000,  24.000, 0.803937, 1.1507E-02, 1.1367E-02, 1.1251E-02, 1.1058E-02, 1.0901E-02, 1.0771E-02, 1.0657E-02, 1.0547E-02, 1.0300E-02, 1.0082E-02, 9.9418E-03, 9.7150E-03, 9.5276E-03, 9.3613E-03, 9.1973E-03, 9.0162E-03, 8.4912E-03, 7.7777E-03, 7.1850E-03, 6.3393E-03, 5.7837E-03, 5.2912E-03, 4.7828E-03, 4.2821E-03, 2.9550E-03, 1.5248E-03, 7.3041E-04, 1.4886E-04, 3.4873E-05, 3.1506E-03, 2.5011E-03, 2.1789E-03, 1.7282E-03, 1.4283E-03, 1.1984E-03, 1.0897E-03, 1.0976E-03, 6.2448E-04, 3.0509E-04, 2.5951E-04, 2.0060E-04, 1.7603E-04, 1.5747E-04, 1.7029E-04, 1.9192E-04, 1.6080E-04, 1.2805E-04, 1.1031E-04, 6.5660E-05, 4.7330E-05, 5.1092E-05, 5.0598E-05, 4.9565E-05, 3.9839E-05, 2.0713E-05, 1.2213E-05, 2.5033E-06, 4.3983E-07
  82.500,  12.000,  15.000,  24.000, 0.862730, 1.9754E-02, 1.9557E-02, 1.9395E-02, 1.9133E-02, 1.8924E-02, 1.8751E-02, 1.8603E-02, 1.8463E-02, 1.8144E-02, 1.7867E-02, 1.7687E-02, 1.7385E-02, 1.7131E-02, 1.6906E-02, 1.6679E-02, 1.6420E-02, 1.5621E-02, 1.4461E-02, 1.3486E-02, 1.2083E-02, 1.1126E-02, 1.0266E-02, 9.3786E-03, 8.4922E-03, 6.0962E-03, 3.3846E-03, 1.7481E-03, 4.1218E-04, 1.1048E-04, 4.4278E-03, 3.5237E-03, 2.9959E-03, 2.3222E-03, 1.8988E-03, 1.5734E-03, 1.4012E-03, 1.4061E-03, 8.0550E-04, 3.8465E-04, 3.3885E-04, 2.7198E-04, 2.3834E-04, 2.1282E-04, 2.4012E-04, 2.7881E-04, 2.5551E-04, 2.1274E-04, 1.7984E-04, 1.1082E-04, 8.3287E-05, 8.8476E-05, 8.9018E-05, 8.8285E-05, 7.2852E-05, 4.0826E-05, 2.6369E-05, 6.2880E-06, 1.2641E-06
  82.500,  36.000,  15.000,  24.000, 0.862730, 7.4700E-01, 7.2170E-01, 7.0212E-01, 6.7219E-01, 6.5013E-01, 6.3347E-01, 6.1887E-01, 6.0376E-01, 5.6252E-01, 5.1140E-01, 4.7183E-01, 4.1449E-01, 3.7743E-01, 3.5208E-01, 3.3425E-01, 3.2133E-01, 2.9713E-01, 2.7582E-01, 2.6124E-01, 2.3689E-01, 2.1557E-01, 1.9534E-01, 1.7551E-01, 1.5563E-01, 1.0369E-01, 5.1218E-02, 2.4700E-02, 5.7735E-03, 1.5986E-03, 5.9220E-01, 4.3788E-01, 3.5260E-01, 2.5733E-01, 1.9042E-01, 1.4644E-01, 1.4551E-01, 1.5659E-01, 1.2182E-01, 8.6958E-02, 7.2458E-02, 4.5991E-02, 3.0024E-02, 2.1464E-02, 1.4817E-02, 1.1269E-02, 5.7913E-03, 3.1707E-03, 2.6970E-03, 2.2194E-03, 2.0541E-03, 1.9944E-03, 1.9740E-03, 1.9998E-03, 1.5140E-03, 7.3117E-04, 3.8325E-04, 8.5906E-05, 1.7839E-05
  82.500,  60.000,  15.000,  24.000, 0.862730, 1.3065E+01, 1.0604E+01, 8.8807E+00, 6.5426E+00, 5.0923E+00, 4.1276E+00, 3.4478E+00, 2.9455E+00, 2.0617E+00, 1.3785E+00, 1.0211E+00, 6.4962E-01, 4.6004E-01, 3.5015E-01, 2.8104E-01, 2.3603E-01, 1.6589E-01, 1.2182E-01, 1.0200E-01, 8.0363E-02, 6.6844E-02, 5.6352E-02, 4.7522E-02, 3.9596E-02, 2.1867E-02, 8.0296E-03, 2.9501E-03, 4.1525E-04, 6.8050E-05, 6.2524E+01, 3.9293E+01, 3.0430E+01, 1.8193E+01, 1.1618E+01, 8.0283E+00, 5.7626E+00, 4.3817E+00, 1.9693E+00, 9.5303E-01, 5.3620E-01, 2.5857E-01, 1.3865E-01, 8.7037E-02, 5.4662E-02, 3.6962E-02, 1.4537E-02, 5.2527E-03, 2.9929E-03, 1.5780E-03, 1.1663E-03, 9.4760E-04, 8.2500E-04, 7.6275E-04, 4.6188E-04, 1.6251E-04, 6.1510E-05, 8.7021E-06, 1.0696E-06
  82.500,  84.000,  15.000,  24.000, 0.862730, 7.5614E-01, 6.5183E-01, 5.7341E-01, 4.5774E-01, 3.7861E-01, 3.2212E-01, 2.7964E-01, 2.4577E-01, 1.7975E-01, 1.2257E-01, 9.0481E-02, 5.5713E-02, 3.7544E-02, 2.6923E-02, 2.0251E-02, 1.5945E-02, 9.3793E-03, 5.4555E-03, 3.8565E-03, 2.4076E-03, 1.6849E-03, 1.2111E-03, 8.6817E-04, 6.0418E-04, 1.8185E-04, 1.7206E-05, 1.1392E-06, 0.0000E+00, 0.0000E+00, 2.5410E+00, 1.7364E+00, 1.4254E+00, 9.5165E-01, 6.6222E-01, 4.8358E-01, 3.7394E-01, 3.0734E-01, 1.5802E-01, 8.3524E-02, 4.9412E-02, 2.4626E-02, 1.3382E-02, 8.4231E-03, 5.2629E-03, 3.5123E-03, 1.3364E-03, 4.4938E-04, 2.2612E-04, 9.2263E-05, 5.6817E-05, 3.9613E-05, 2.9736E-05, 2.3468E-05, 8.1992E-06, 1.0825E-06, 5.3754E-08, 0.0000E+00, 0.0000E+00
  82.500, 108.000,  15.000,  24.000, 0.862730, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00
  82.500, 132.000,  15.000,  24.000, 0.862730, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00
  82.500, 156.000,  15.000,  24.000, 0.862730, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00
  82.500, 180.000,  15.000,  24.000, 0.862730, 2.4288E-03, 2.3999E-03, 2.3746E-03, 2.3287E-03, 2.2881E-03, 2.2509E-03, 2.2230E-03, 2.2063E-03, 2.1687E-03, 2.1113E-03, 2.0626E-03, 1.9857E-03, 1.9265E-03, 1.8794E-03, 1.8334E-03, 1.7786E-03, 1.5995E-03, 1.3285E-03, 1.1079E-03, 8.1696E-04, 6.3629E-04, 5.0497E-04, 4.0659E-04, 3.2638E-04, 1.7228E-04, 7.3078E-05, 3.4278E-05, 6.9207E-06, 1.3382E-06, 6.5234E-04, 5.1769E-04, 4.9661E-04, 4.2746E-04, 3.8804E-04, 3.5654E-04, 2.1712E-04, 1.2701E-04, 1.2391E-04, 1.0711E-04, 8.9142E-05, 6.7248E-05, 5.2503E-05, 4.2454E-05, 4.9411E-05, 6.0328E-05, 5.9125E-05, 5.0136E-05, 3.9084E-05, 2.1902E-05, 1.4997E-05, 1.1546E-05, 8.3918E-06, 7.6794E-06, 3.4132E-06, 1.1217E-06, 5.3112E-07, 1.3177E-07, 1.9109E-08
  82.500, 204.000,  15.000,  24.000, 0.862730, 8.8654E-02, 8.8060E-02, 8.7564E-02, 8.6743E-02, 8.6070E-02, 8.5500E-02, 8.4969E-02, 8.4409E-02, 8.3131E-02, 8.2114E-02, 8.1507E-02, 8.0523E-02, 7.9666E-02, 7.8835E-02, 7.8002E-02, 7.7130E-02, 7.4839E-02, 7.1892E-02, 6.9131E-02, 6.4089E-02, 5.9827E-02, 5.5589E-02, 5.0961E-02, 4.6049E-02, 3.2533E-02, 1.7617E-02, 9.0322E-03, 2.1952E-03, 6.1488E-04, 1.3372E-02, 1.0659E-02, 9.2709E-03, 7.3615E-03, 6.1836E-03, 5.2748E-03, 5.3464E-03, 5.8433E-03, 3.1185E-03, 1.3219E-03, 1.1240E-03, 8.7107E-04, 8.4367E-04, 8.2082E-04, 8.4310E-04, 9.0162E-04, 6.5360E-04, 5.3680E-04, 5.6632E-04, 4.5381E-04, 4.0212E-04, 4.4459E-04, 4.8046E-04, 5.0152E-04, 4.0828E-04, 2.2013E-04, 1.3439E-04, 3.2369E-05, 6.8000E-06
  82.500, 228.000,  15.000,  24.000, 0.862730, 4.0401E+00, 3.5959E+00, 3.2583E+00, 2.7542E+00, 2.3995E+00, 2.1385E+00, 1.9349E+00, 1.7659E+00, 1.4224E+00, 1.1042E+00, 9.0716E-01, 6.6945E-01, 5.3464E-01, 4.5126E-01, 3.9675E-01, 3.5996E-01, 2.9873E-01, 2.5489E-01, 2.3099E-01, 1.9796E-01, 1.7279E-01, 1.5108E-01, 1.3148E-01, 1.1297E-01, 6.8327E-02, 2.8984E-02, 1.2247E-02, 2.3055E-03, 5.2554E-04, 1.0727E+01, 7.4559E+00, 6.1521E+00, 4.1879E+00, 3.0238E+00, 2.2618E+00, 1.8386E+00, 1.5554E+00, 8.4728E-01, 4.8385E-01, 3.2271E-01, 1.7694E-01, 1.0285E-01, 6.7661E-02, 4.3806E-02, 3.0863E-02, 1.3384E-02, 5.7274E-03, 4.0172E-03, 2.7524E-03, 2.3161E-03, 2.0417E-03, 1.8844E-03, 1.8203E-03, 1.2292E-03, 5.0044E-04, 2.2018E-04, 3.9499E-05, 6.7529E-06
  82.500, 252.000,  15.000,  24.000, 0.862730, 1.1034E+01, 8.7370E+00, 7.1553E+00, 5.0533E+00, 3.7856E+00, 2.9622E+00, 2.3945E+00, 1.9859E+00, 1.2960E+00, 7.9664E-01, 5.5578E-01, 3.2776E-01, 2.2034E-01, 1.6119E-01, 1.2501E-01, 1.0186E-01, 6.6785E-02, 4.5919E-02, 3.7179E-02, 2.8313E-02, 2.3071E-02, 1.9121E-02, 1.5870E-02, 1.3008E-02, 6.8153E-03, 2.2840E-03, 7.6414E-04, 9.1015E-05, 1.2938E-05, 5.8887E+01, 3.6330E+01, 2.7733E+01, 1.6127E+01, 1.0003E+01, 6.7900E+00, 4.7472E+00, 3.5182E+00, 1.4876E+00, 6.7105E-01, 3.4402E-01, 1.5100E-01, 7.5924E-02, 4.5981E-02, 2.8324E-02, 1.8866E-02, 7.0909E-03, 2.3964E-03, 1.2710E-03, 6.2205E-04, 4.4467E-04, 3.5235E-04, 3.0068E-04, 2.7284E-04, 1.5737E-04, 5.0629E-05, 1.7482E-05, 2.0573E-06, 2.1934E-07
  82.500, 276.000,  15.000,  24.000, 0.862730, 1.8419E-01, 1.6539E-01, 1.5094E-01, 1.2913E-01, 1.1380E-01, 1.0272E-01, 9.4039E-02, 8.6471E-02, 6.9390E-02, 5.1713E-02, 4.0120E-02, 2.5831E-02, 1.7730E-02, 1.2794E-02, 9.6488E-03, 7.6135E-03, 4.5077E-03, 2.6387E-03, 1.8637E-03, 1.1507E-03, 7.9499E-04, 5.6528E-04, 4.0193E-04, 2.7804E-04, 8.3886E-05, 9.3059E-06, 9.5327E-07, 0.0000E+00, 0.0000E+00, 4.4949E-01, 3.1884E-01, 2.6355E-01, 1.8296E-01, 1.2936E-01, 9.5214E-02, 7.9343E-02, 7.2311E-02, 4.5262E-02, 2.7984E-02, 1.9331E-02, 1.0677E-02, 6.1520E-03, 3.9618E-03, 2.4870E-03, 1.6603E-03, 6.3266E-04, 2.1570E-04, 1.1082E-04, 4.5620E-05, 2.7830E-05, 1.9000E-05, 1.4065E-05, 1.0926E-05, 3.7094E-06, 4.9136E-07, 3.7751E-08, 0.0000E+00, 0.0000E+00
  82.500, 300.000,  15.000,  24.000, 0.862730, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00
  82.500, 324.000,  15.000,  24.000, 0.862730, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00
  82.500, 348.000,  15.000,  24.000, 0.862730, 4.9468E-04, 4.8894E-04, 4.8339E-04, 4.7168E-04, 4.6068E-04, 4.5062E-04, 4.4335E-04, 4.3959E-04, 4.3108E-04, 4.1563E-04, 4.0221E-04, 3.8242E-04, 3.6813E-04, 3.5729E-04, 3.4696E-04, 3.3460E-04, 2.9479E-04, 2.3590E-04, 1.8817E-04, 1.2836E-04, 9.4168E-05, 6.9064E-05, 4.9789E-05, 3.5937E-05, 1.4865E-05, 4.4329E-06, 1.6597E-06, 0.0000E+00, 0.0000E+00, 1.2963E-04, 1.0285E-04, 1.1885E-04, 1.1558E-04, 1.0506E-04, 9.6557E-05, 5.4203E-05, 2.5304E-05, 3.1288E-05, 3.0549E-05, 2.3768E-05, 1.6693E-05, 1.2319E-05, 9.5710E-06, 1.1082E-05, 1.3673E-05, 1.2916E-05, 1.0840E-05, 8.4646E-06, 4.2561E-06, 2.7607E-06, 2.2919E-06, 1.6219E-06, 1.1829E-06, 4.0386E-07, 1.0092E-07, 2.8339E-08, 0.0000E+00, 0.0000E+00
  97.500,  12.000,  15.000,  24.000, 0.862730, 1.5478E-02, 1.5333E-02, 1.5206E-02, 1.4974E-02, 1.4784E-02, 1.4638E-02, 1.4514E-02, 1.4393E-02, 1.4113E-02, 1.3856E-02, 1.3687E-02, 1.3417E-02, 1.3197E-02, 1.3006E-02, 1.2816E-02, 1.2600E-02, 1.1967E-02, 1.1091E-02, 1.0362E-02, 9.3424E-03, 8.6821E-03, 8.0687E-03, 7.3889E-03, 6.6848E-03, 4.7479E-03, 2.5752E-03, 1.2927E-03, 2.7946E-04, 6.6841E-05, 3.2690E-03, 2.5992E-03, 2.5010E-03, 2.1682E-03, 1.6716E-03, 1.2899E-03, 1.1881E-03, 1.2213E-03, 7.2011E-04, 3.7016E-04, 3.1063E-04, 2.3808E-04, 2.0442E-04, 1.7947E-04, 2.0032E-04, 2.3066E-04, 1.9479E-04, 1.5896E-04, 1.3462E-04, 7.8141E-05, 5.6171E-05, 6.6411E-05, 6.9481E-05, 7.1293E-05, 5.8956E-05, 3.2367E-05, 2.0416E-05, 4.6321E-06, 8.3094E-07
  97.500,  36.000,  15.000,  24.000, 0.862730, 5.2523E-01, 5.0918E-01, 4.9668E-01, 4.7745E-01, 4.6308E-01, 4.5198E-01, 4.4205E-01, 4.3161E-01, 4.0266E-01, 3.6632E-01, 3.3797E-01, 2.9667E-01, 2.6988E-01, 2.5158E-01, 2.3870E-01, 2.2933E-01, 2.1176E-01, 1.9627E-01, 1.8572E-01, 1.6844E-01, 1.5363E-01, 1.3962E-01, 1.2579E-01, 1.1190E-01, 7.5566E-02, 3.8591E-02, 1.9275E-02, 4.7515E-03, 1.3781E-03, 3.7420E-01, 2.7867E-01, 2.2581E-01, 1.6582E-01, 1.2540E-01, 9.8773E-02, 9.9711E-02, 1.0904E-01, 8.6206E-02, 6.2097E-02, 5.2050E-02, 3.3229E-02, 2.1713E-02, 1.5456E-02, 1.0738E-02, 8.1834E-03, 4.2010E-03, 2.3100E-03, 1.9405E-03, 1.5549E-03, 1.4165E-03, 1.3851E-03, 1.3812E-03, 1.3978E-03, 1.0597E-03, 5.1904E-04, 2.8730E-04, 6.8143E-05, 1.4823E-05
  97.500,  60.000,  15.000,  24.000, 0.862730, 1.1209E+01, 9.2596E+00, 7.8692E+00, 5.9409E+00, 4.7120E+00, 3.8770E+00, 3.2792E+00, 2.8314E+00, 2.0318E+00, 1.4019E+00, 1.0670E+00, 7.1362E-01, 5.3104E-01, 4.2432E-01, 3.5679E-01, 3.1253E-01, 2.4259E-01, 1.9721E-01, 1.7573E-01, 1.5002E-01, 1.3203E-01, 1.1683E-01, 1.0314E-01, 9.0133E-02, 5.7784E-02, 2.7088E-02, 1.2625E-02, 2.8487E-03, 7.6401E-04, 4.9032E+01, 3.1437E+01, 2.4765E+01, 1.5213E+01, 9.9804E+00, 7.0044E+00, 5.1085E+00, 3.9286E+00, 1.8009E+00, 8.8645E-01, 5.0656E-01, 2.4791E-01, 1.3420E-01, 8.4834E-02, 5.3561E-02, 3.6479E-02, 1.4682E-02, 5.5343E-03, 3.3447E-03, 2.0028E-03, 1.6263E-03, 1.4249E-03, 1.3171E-03, 1.2857E-03, 9.1397E-04, 4.1281E-04, 2.0092E-04, 4.3439E-05, 8.7377E-06
  97.500,  84.000,  15.000,  24.000, 0.862730, 2.2149E+00, 1.8620E+00, 1.6046E+00, 1.2381E+00, 9.9732E-01, 8.3035E-01, 7.0798E-01, 6.1340E-01, 4.3879E-01, 2.9721E-01, 2.2109E-01, 1.4078E-01, 9.9339E-02, 7.5147E-02, 5.9882E-02, 4.9941E-02, 3.4482E-02, 2.4809E-02, 2.0530E-02, 1.6017E-02, 1.3279E-02, 1.1169E-02, 9.3773E-03, 7.7466E-03, 4.0900E-03, 1.3215E-03, 4.0235E-04, 3.3067E-05, 2.4086E-06, 8.7472E+00, 5.7731E+00, 4.6229E+00, 2.9445E+00, 1.9804E+00, 1.4120E+00, 1.0626E+00, 8.4320E-01, 4.0099E-01, 2.0135E-01, 1.1522E-01, 5.6288E-02, 3.0451E-02, 1.9209E-02, 1.2085E-02, 8.1547E-03, 3.2003E-03, 1.1484E-03, 6.3736E-04, 3.2186E-04, 2.3453E-04, 1.9063E-04, 1.6886E-04, 1.5769E-04, 9.5040E-05, 3.1392E-05, 1.0233E-05, 1.0036E-06, 5.4829E-08
  97.500, 108.000,  15.000,  24.000, 0.862730, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00
