 26571.07847222,  3.585671E+02, -2.128569E+01, 333.405467,   0.110364,  90.000000
 26571.07916667,  3.593344E+02, -2.420721E+01, 336.017052,   0.301137,  90.000000
 26571.07986111,  3.601560E+02, -2.707113E+01, 338.760220,   0.500681,  90.000000
 26571.08055556,  3.610179E+02, -2.986666E+01, 341.656906,   0.710460,  90.000000
 26571.08125000,  3.619057E+02, -3.258153E+01, 344.730655,   0.932044,  90.000000
 26571.08194444,  3.628043E+02, -3.520176E+01, 348.006441,   1.167096,  90.000000
 26571.08263889,  3.636988E+02, -3.771136E+01, 351.510221,   1.417348,  90.000000
 26571.08333333,  3.645743E+02, -4.009213E+01, 355.268083,   1.684539,  90.000000
 26571.08402778,  3.654163E+02, -4.232347E+01, 359.304839,   1.970323,  90.000000
 26571.08472222,  3.662110E+02, -4.438234E+01,   3.641902,   2.276127,  90.000000
 26571.08541667,  3.669456E+02, -4.624348E+01,   8.294358,   2.602957,  90.000000
 26571.08611111,  3.676084E+02, -4.787992E+01,  13.267265,   2.951151,  90.000000
 26571.08680556,  3.681892E+02, -4.926398E+01,  18.551517,   3.320101,  90.000000
 26571.08750000,  3.686791E+02, -5.036877E+01,  24.120001,   3.708000,  90.000000
 26571.08819444,  3.690710E+02, -5.117011E+01,  29.925189,   4.111679,  90.000000
 26571.08888889,  3.693597E+02, -5.164877E+01,  35.899442,   4.526629,  90.000000
 26571.08958333,  3.695418E+02, -5.179253E+01,  41.958925,   4.947262,  90.000000
 26571.09027778,  3.696159E+02, -5.159763E+01,  48.011045,   5.367403,  90.000000
 26571.09097222,  3.695824E+02, -5.106924E+01,  53.963978,   5.780932,  90.000000
 26571.09166667,  3.694439E+02, -5.022085E+01,  59.736009,   6.182401,  90.000000
 26571.09236111,  3.692047E+02, -4.907263E+01,  65.262476,   6.567498,  90.000000
 26571.09305556,  3.688709E+02, -4.764934E+01,  70.499101,   6.933273,  90.000000
 26571.09375000,  3.684504E+02, -4.597815E+01,  75.421793,   7.278119,  90.000000
 26571.09444444,  3.679524E+02, -4.408673E+01,  80.023927,   7.601595,  90.000000
 26571.09513889,  3.673879E+02, -4.200183E+01,  84.312391,   7.904159,  90.000000
 26571.09583333,  3.667685E+02, -3.974841E+01,  88.303483,   8.186899,  90.000000
 26571.09652778,  3.661071E+02, -3.734911E+01,  92.019313,   8.451288,  90.000000
 26571.09722222,  3.654172E+02, -3.482416E+01,  95.485007,   8.699000,  90.000000
 26571.09791667,  3.647126E+02, -3.219140E+01,  98.726703,   8.931780,  90.000000
 26571.09861111,  3.640075E+02, -2.946645E+01, 101.770240,   9.151349,  90.000000
 26571.09930556,  3.633158E+02, -2.666302E+01, 104.640383,   9.359359,  90.000000
 26571.10000000,  3.626510E+02, -2.379310E+01, 107.360419,   9.557361,  90.000000
 26571.10069444,  3.620261E+02, -2.086724E+01, 109.952020,   9.746801,  90.000000
